tweet_id,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,timestamp,text,rating_numerator,name,dog_type
746369468511756288,german shepherd,0.622957,malinois,0.338884,wallaby,0.0241615,1740,6418,2016-06-24 15:48:42 +0000,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9,None,None
746507379341139972,toy poodle,0.508292,lakeland terrier,0.234458,affenpinscher,0.08456280000000001,1145,4829,2016-06-25 00:56:43 +0000,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10,Shiloh,None
746726898085036033,golden retriever,0.25650500000000004,labrador retriever,0.252417,seat belt,0.203163,1898,6278,2016-06-25 15:29:00 +0000,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12,Abby,None
746790600704425984,boston bull,0.936183,guinea pig,0.010084,cardigan,0.010077,1684,5076,2016-06-25 19:42:08 +0000,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10,None,None
746872823977771008,pembroke,0.540201,beagle,0.207835,italian greyhound,0.0435649,2279,6243,2016-06-26 01:08:52 +0000,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11,None,None
747103485104099331,labrador retriever,0.991954,golden retriever,0.00222849,doormat,0.00140402,4231,9970,2016-06-26 16:25:26 +0000,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11,None,None
747219827526344708,shetland sheepdog,0.548018,marmot,0.16550299999999998,collie,0.0430026,1673,5507,2016-06-27 00:07:44 +0000,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11,Atticus,None
747512671126323200,cardigan,0.111493,malinois,0.0950892,german shepherd,0.0801456,1682,5765,2016-06-27 19:31:23 +0000,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10,None,None
747594051852075008,basenji,0.389136,dingo,0.270226,chihuahua,0.0989388,1114,3849,2016-06-28 00:54:46 +0000,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,11,None,None
747600769478692864,chesapeake bay retriever,0.804363,weimaraner,0.0544311,labrador retriever,0.0432676,583,2419,2016-06-28 01:21:27 +0000,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10,Bookstore,None
747816857231626240,pembroke,0.7689229999999999,chihuahua,0.029053,shetland sheepdog,0.029035400000000006,1230,5046,2016-06-28 15:40:07 +0000,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,4,None,None
747844099428986880,pembroke,0.360428,papillon,0.26313400000000003,chihuahua,0.131246,795,2930,2016-06-28 17:28:22 +0000,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11,Huxley,None
747885874273214464,kuvasz,0.40845,samoyed,0.14132999999999998,pug,0.08301839999999999,1043,3070,2016-06-28 20:14:22 +0000,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,8,None,None
747933425676525569,samoyed,0.998201,eskimo dog,0.00079285,great pyrenees,0.00029575,2708,6901,2016-06-28 23:23:19 +0000,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11,None,None
747963614829678593,kelpie,0.307672,irish terrier,0.197486,dingo,0.105475,2268,6018,2016-06-29 01:23:16 +0000,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,10,None,pupper
748324050481647620,shetland sheepdog,0.880499,collie,0.107901,pembroke,0.00360667,810,3856,2016-06-30 01:15:31 +0000,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11,Duke,None
748346686624440324,borzoi,0.5964550000000001,whippet,0.231428,saluki,0.05826140000000001,1315,5444,2016-06-30 02:45:28 +0000,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10,None,None
748568946752774144,tibetan terrier,0.32816100000000004,toy poodle,0.304836,miniature poodle,0.0708784,712,2282,2016-06-30 17:28:39 +0000,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,12,Cora,None
748699167502000129,pembroke,0.849029,cardigan,0.0836288,kelpie,0.0243945,1695,4936,2016-07-01 02:06:06 +0000,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11,Tripp,None
748932637671223296,borzoi,0.742912,wire-haired fox terrier,0.204082,english setter,0.0210323,2402,6090,2016-07-01 17:33:49 +0000,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13,Divine,doggo
748977405889503236,german short-haired pointer,0.742216,bluetick,0.15281,english setter,0.0518347,3615,11197,2016-07-01 20:31:43 +0000,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,10,not,None
749064354620928000,pug,0.985222,brabancon griffon,0.00331366,pekinese,0.00298888,1611,4990,2016-07-02 02:17:13 +0000,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,11,Winston,None
749317047558017024,wire-haired fox terrier,0.155144,lakeland terrier,0.108382,buckeye,0.0746167,2353,5721,2016-07-02 19:01:20 +0000,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,12,Blu,floofer
749395845976588288,pomeranian,0.973715,chow,0.0207581,keeshond,0.00378436,3684,8975,2016-07-03 00:14:27 +0000,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10,George,None
749403093750648834,chesapeake bay retriever,0.694541,curly-coated retriever,0.07633530000000001,irish water spaniel,0.0485495,578,2740,2016-07-03 00:43:15 +0000,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,10,None,None
749417653287129088,papillon,0.772894,shetland sheepdog,0.0424076,collie,0.0423131,1767,6363,2016-07-03 01:41:06 +0000,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11,Finn,pupper
749774190421639168,pekinese,0.8790120000000001,chihuahua,0.054855,blenheim spaniel,0.021041,1397,4867,2016-07-04 01:17:51 +0000,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,12,Lucy,None
749996283729883136,old english sheepdog,0.515319,west highland white terrier,0.15104,soft-coated wheaten terrier,0.05642000000000001,861,3175,2016-07-04 16:00:22 +0000,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,12,Bo,None
750026558547456000,standard poodle,0.258732,teddy,0.13076,toy poodle,0.0717263,838,2829,2016-07-04 18:00:41 +0000,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,10,Jax,None
750041628174217216,labrador retriever,0.252031,maltese dog,0.18809,golden retriever,0.133017,657,3315,2016-07-04 19:00:33 +0000,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,13,Beau,None
750056684286914561,saluki,0.484428,borzoi,0.26355,labrador retriever,0.0770038,953,3285,2016-07-04 20:00:23 +0000,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,11,Jameson,None
750071704093859840,redbone,0.382113,malinois,0.249943,miniature pinscher,0.0709262,3557,8207,2016-07-04 21:00:04 +0000,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,10,None,pupper
750086836815486976,pug,0.978277,teddy,0.00313446,brabancon griffon,0.00306149,575,2271,2016-07-04 22:00:12 +0000,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,12,Spanky,None
750101899009982464,golden retriever,0.316704,llama,0.174269,labrador retriever,0.14736400000000002,898,3174,2016-07-04 23:00:03 +0000,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11,Lilah,None
750117059602808832,shih-tzu,0.814405,lhasa,0.17522,pekinese,0.0080723,1379,4524,2016-07-05 00:00:18 +0000,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,10,Calvin,None
750132105863102464,toy poodle,0.4780180000000001,miniature poodle,0.207458,croquet ball,0.0858789,1362,3801,2016-07-05 01:00:05 +0000,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11,Stewie,None
750147208377409536,pug,0.977765,boston bull,0.00479425,french bulldog,0.00457284,1023,3248,2016-07-05 02:00:06 +0000,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",13,None,None
750383411068534784,border collie,0.672791,collie,0.270188,papillon,0.0345039,1214,4758,2016-07-05 17:38:41 +0000,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,9,Zoe,pupper
750429297815552001,golden retriever,0.964929,labrador retriever,0.0115837,refrigerator,0.00749862,4580,13764,2016-07-05 20:41:01 +0000,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12,Arnie,None
750719632563142656,pembroke,0.972587,cardigan,0.0147717,basenji,0.00579803,5366,13793,2016-07-06 15:54:42 +0000,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12,Meyer,None
750868782890057730,toy poodle,0.912648,miniature poodle,0.0350592,seat belt,0.0263756,1474,4993,2016-07-07 01:47:22 +0000,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,11,Milo,pupper
751132876104687617,labrador retriever,0.92939,chesapeake bay retriever,0.0382535,golden retriever,0.0076102,1385,5297,2016-07-07 19:16:47 +0000,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10,Cooper,puppo
751205363882532864,labrador retriever,0.947164,chesapeake bay retriever,0.020596700000000003,golden retriever,0.0165792,1954,6587,2016-07-08 00:04:50 +0000,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",12,None,None
751251247299190784,walker hound,0.178852,german short-haired pointer,0.115752,english foxhound,0.113796,6253,13048,2016-07-08 03:07:09 +0000,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10,Gilbert,None
751456908746354688,golden retriever,0.714409,afghan hound,0.06616260000000003,chow,0.0284126,1068,3352,2016-07-08 16:44:23 +0000,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,12,None,pupper
751538714308972544,labrador retriever,0.516257,golden retriever,0.210839,dingo,0.162022,1350,5269,2016-07-08 22:09:27 +0000,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10,Max,None
751583847268179968,dalmatian,0.8683040000000001,studio couch,0.059623,snow leopard,0.0138763,1183,4595,2016-07-09 01:08:47 +0000,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,5,None,pupper
751598357617971201,toy poodle,0.757756,miniature poodle,0.0351495,scottish deerhound,0.027698200000000003,3241,8254,2016-07-09 02:06:27 +0000,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13,Toby,None
751830394383790080,chow,0.703569,pomeranian,0.0766367,siamese cat,0.0459591,2083,6057,2016-07-09 17:28:29 +0000,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12,Tucker,None
751937170840121344,lakeland terrier,0.4241680000000001,teddy,0.260562,golden retriever,0.127432,1437,5448,2016-07-10 00:32:46 +0000,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11,Ruby,None
752173152931807232,labrador retriever,0.527659,german shepherd,0.174765,chihuahua,0.0455254,1963,6222,2016-07-10 16:10:29 +0000,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12,Brody,None
752334515931054080,bedlington terrier,0.399163,standard poodle,0.08642489999999999,wire-haired fox terrier,0.07523110000000001,1178,3994,2016-07-11 02:51:40 +0000,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8,None,doggo
752682090207055872,german shepherd,0.299966,eskimo dog,0.278355,siberian husky,0.17852,1713,6255,2016-07-12 01:52:49 +0000,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,None,doggo
752917284578922496,german shepherd,0.609283,malinois,0.35246,kelpie,0.016105200000000004,1680,7221,2016-07-12 17:27:23 +0000,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11,Grizzie,None
753026973505581056,pembroke,0.868511,cardigan,0.103708,shetland sheepdog,0.0181416,1042,4079,2016-07-13 00:43:15 +0000,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,10,Tayzie,None
753294487569522689,chow,0.194773,monitor,0.102305,siberian husky,0.0868547,1116,3546,2016-07-13 18:26:16 +0000,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,11,Ace,None
753375668877008896,bluetick,0.36007100000000003,crutch,0.13481600000000002,tripod,0.0982066,2487,7987,2016-07-13 23:48:51 +0000,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,8,Hank,None
753398408988139520,whippet,0.163794,italian greyhound,0.157192,english foxhound,0.142995,2050,6036,2016-07-14 01:19:12 +0000,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12,Scout,None
753655901052166144,miniature pinscher,0.456092,toy terrier,0.153126,italian greyhound,0.144147,2320,6118,2016-07-14 18:22:23 +0000,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10,None,None
754120377874386944,chow,0.168909,norfolk terrier,0.129114,pomeranian,0.120822,2489,8206,2016-07-16 01:08:03 +0000,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",10,None,None
754449512966619136,beagle,0.858513,basset,0.0760119,english foxhound,0.016245600000000002,779,3918,2016-07-16 22:55:55 +0000,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11,Dex,None
754856583969079297,golden retriever,0.8723850000000001,labrador retriever,0.0999631,cocker spaniel,0.00605083,2692,7185,2016-07-18 01:53:28 +0000,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11,Winnie,None
755110668769038337,labrador retriever,0.708974,golden retriever,0.114314,great pyrenees,0.0658134,11830,22226,2016-07-18 18:43:07 +0000,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13,Watson,None
755955933503782912,pekinese,0.596882,maltese dog,0.176478,great pyrenees,0.0267753,3087,7670,2016-07-21 02:41:54 +0000,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,None,pupper
756275833623502848,airedale,0.602957,irish terrier,0.0869808,bloodhound,0.08627649999999999,1620,6719,2016-07-21 23:53:04 +0000,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,None,puppo
756303284449767430,golden retriever,0.981652,cocker spaniel,0.006790300000000001,labrador retriever,0.00432451,1159,4129,2016-07-22 01:42:09 +0000,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,11,None,None
756651752796094464,pembroke,0.294808,kelpie,0.282301,cardigan,0.112601,1394,5300,2016-07-23 00:46:50 +0000,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11,Gert,None
756939218950160384,golden retriever,0.790371,cocker spaniel,0.130268,labrador retriever,0.0646287,2145,6959,2016-07-23 19:49:07 +0000,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,Jax,pupper
756998049151549440,golden retriever,0.678555,labrador retriever,0.072632,border terrier,0.049033,2124,6572,2016-07-23 23:42:53 +0000,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11,Oliver,None
757354760399941633,italian greyhound,0.914667,whippet,0.0477737,ice lolly,0.0154768,1523,4731,2016-07-24 23:20:20 +0000,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",8,Devón,None
757393109802180609,labrador retriever,0.787125,chesapeake bay retriever,0.112676,rottweiler,0.0480386,1864,6102,2016-07-25 01:52:43 +0000,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10,None,doggo
757611664640446465,bluetick,0.829259,beagle,0.145358,walker hound,0.0195953,1192,4791,2016-07-25 16:21:11 +0000,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,12,Cooper,None
758355060040593408,pembroke,0.987643,cardigan,0.0121121,siamese cat,0.000117477,1157,3590,2016-07-27 17:35:10 +0000,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11,Corey,None
758405701903519748,chesapeake bay retriever,0.702954,laptop,0.0922775,notebook,0.0327268,2059,5445,2016-07-27 20:56:24 +0000,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,10,Odie,None
758474966123810816,pembroke,0.546145,cardigan,0.2442,german shepherd,0.100429,1060,4006,2016-07-28 01:31:38 +0000,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11,Brandonald,None
758740312047005698,chesapeake bay retriever,0.848514,labrador retriever,0.110054,curly-coated retriever,0.0252014,1717,5995,2016-07-28 19:06:01 +0000,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12,Boston,None
758828659922702336,chesapeake bay retriever,0.480048,vizsla,0.264522,weimaraner,0.12184,4088,11710,2016-07-29 00:57:05 +0000,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,None,doggo
759047813560868866,labrador retriever,0.778546,bathing cap,0.154254,golden retriever,0.0249716,2163,6815,2016-07-29 15:27:55 +0000,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,11,Spencer,None
759099523532779520,shetland sheepdog,0.12903399999999998,kelpie,0.117508,siberian husky,0.106708,4455,15225,2016-07-29 18:53:24 +0000,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,7,Toby,None
759197388317847553,kuvasz,0.5113409999999999,golden retriever,0.07689910000000001,white wolf,0.06326939999999999,2081,6339,2016-07-30 01:22:17 +0000,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,12,Luna,None
759447681597108224,kuvasz,0.223148,bedlington terrier,0.220731,teddy,0.181303,2605,8898,2016-07-30 17:56:51 +0000,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,11,Oakley,None
759557299618865152,golden retriever,0.763333,chesapeake bay retriever,0.194251,labrador retriever,0.0122254,1252,4923,2016-07-31 01:12:26 +0000,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,10,Emma,None
759793422261743616,golden retriever,0.985876,labrador retriever,0.00194777,kuvasz,0.00175174,2031,6253,2016-07-31 16:50:42 +0000,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",12,Maggie,pupper
759846353224826880,sussex spaniel,0.355395,vizsla,0.141094,otterhound,0.0921982,2122,7036,2016-07-31 20:21:02 +0000,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,11,Kirby,None
759923798737051648,labrador retriever,0.324579,seat belt,0.109168,pug,0.102466,6045,15386,2016-08-01 01:28:46 +0000,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,10,None,None
760290219849637889,old english sheepdog,0.3022,lhasa,0.258803,briard,0.1792,12284,28143,2016-08-02 01:44:48 +0000,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,13,Rocco,None
760539183865880579,samoyed,0.988013,malamute,0.00451824,west highland white terrier,0.00118925,3889,7942,2016-08-02 18:14:06 +0000,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,12,Atlas,None
760656994973933572,golden retriever,0.760546,labrador retriever,0.232079,redbone,0.00287417,2059,6935,2016-08-03 02:02:14 +0000,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,11,Rose,None
760893934457552897,blenheim spaniel,0.113992,cocker spaniel,0.10578,borzoi,0.0739345,1039,4008,2016-08-03 17:43:45 +0000,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11,Wishes,doggo
761004547850530816,golden retriever,0.735163,sussex spaniel,0.064897,labrador retriever,0.0477037,3713,11879,2016-08-04 01:03:17 +0000,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,Bo,None
761292947749015552,standard poodle,0.6608930000000001,samoyed,0.314886,miniature poodle,0.00883383,1172,4684,2016-08-04 20:09:17 +0000,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,11,Bonaparte,None
761334018830917632,norwegian elkhound,0.8229360000000001,malinois,0.08615249999999999,german shepherd,0.06333290000000001,1550,5456,2016-08-04 22:52:29 +0000,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,10,Bruce,None
761599872357261312,gordon setter,0.240427,saluki,0.224269,doberman,0.12972999999999998,1257,4336,2016-08-05 16:28:54 +0000,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",11,Sephie,None
761976711479193600,labrador retriever,0.475552,chesapeake bay retriever,0.082898,staffordshire bullterrier,0.048464,2160,5665,2016-08-06 17:26:19 +0000,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12,Shelby,None
762464539388485633,chow,0.999953,tibetan mastiff,2.33591e-05,dhole,3.01033e-06,4487,10821,2016-08-08 01:44:46 +0000,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12,Buddy,None
762471784394268675,samoyed,0.540276,standard poodle,0.279802,toy poodle,0.102058,6923,11831,2016-08-08 02:13:34 +0000,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12,Glenn,None
762699858130116608,kelpie,0.519047,german shepherd,0.296069,dingo,0.0610053,3879,12774,2016-08-08 17:19:51 +0000,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11,Leela,None
763183847194451968,miniature poodle,0.354674,toy poodle,0.338642,teddy,0.155828,1576,5668,2016-08-10 01:23:03 +0000,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8,Clark,None
763837565564780549,malamute,0.375098,jean,0.0693617,keeshond,0.0505276,4462,13241,2016-08-11 20:40:41 +0000,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11,Alfie,None
764259802650378240,german shepherd,0.973677,malinois,0.025949700000000003,kelpie,0.000191568,1621,6354,2016-08-13 00:38:30 +0000,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10,Kota,None
764857477905154048,bernese mountain dog,0.7920590000000001,appenzeller,0.155034,entlebucher,0.038373800000000007,1898,6759,2016-08-14 16:13:27 +0000,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12,Aubie,None
765222098633691136,dalmatian,0.556595,whippet,0.151047,american staffordshire terrier,0.0964355,3623,12200,2016-08-15 16:22:20 +0000,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10,Gromit,None
765371061932261376,golden retriever,0.829456,labrador retriever,0.08937089999999999,kuvasz,0.0170275,2316,7446,2016-08-16 02:14:15 +0000,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11,Louie,pupper
765395769549590528,pembroke,0.509491,cardigan,0.330401,shetland sheepdog,0.0388749,3640,27808,2016-08-16 03:52:26 +0000,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13,my,None
765669560888528897,beagle,0.993333,walker hound,0.00290219,basset,0.00241518,1304,5466,2016-08-16 22:00:23 +0000,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,12,Tove,None
765719909049503744,golden retriever,0.969518,labrador retriever,0.0216961,border terrier,0.00207455,2298,7606,2016-08-17 01:20:27 +0000,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12,Brat,None
766008592277377025,welsh springer spaniel,0.7281529999999999,basset,0.103842,brittany spaniel,0.06241430000000001,528,3936,2016-08-17 20:27:34 +0000,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11,Angel,None
